id,key,value,type 
368455251,building,Yes,regular
368455252,building,Yes,regular
368455253,building,Yes,regular
368455255,building,Yes,regular
368455257,building,Yes,regular
368455259,building,Yes,regular
368455260,building,Yes,regular
368455262,building,Yes,regular
368455265,building,Yes,regular
368455266,building,Yes,regular
368455268,building,Yes,regular
368455270,building,Yes,regular
368455481,natural,Grassland,regular
368455481,building,Yes,regular
368455484,building,Yes,regular
368455486,building,Yes,regular
368455489,building,Yes,regular
368455494,building,Yes,regular
368455496,building,Yes,regular
368455498,building,Yes,regular
368455500,natural,Grassland,regular
368455500,building,Yes,regular
368455502,building,Yes,regular
368457410,natural,Grassland,regular
368457410,building,Yes,regular
368457411,natural,Grassland,regular
368457411,building,Yes,regular
368457413,natural,Grassland,regular
368457413,building,Yes,regular
368457415,natural,Grassland,regular
368457415,building,Yes,regular
368457416,natural,Grassland,regular
368457416,building,Yes,regular
368457417,natural,Grassland,regular
368457417,building,Yes,regular
368457418,natural,Grassland,regular
368457418,building,Yes,regular
368457419,natural,Grassland,regular
368457419,building,Yes,regular
368457420,natural,Grassland,regular
368457420,building,Yes,regular
368457421,natural,Grassland,regular
368457421,building,Yes,regular
368459720,natural,Grassland,regular
368459720,building,Yes,regular
368459721,natural,Grassland,regular
368459721,building,Yes,regular
368459722,building,Yes,regular
368459723,building,Yes,regular
368459724,building,Yes,regular
368459725,building,Yes,regular
368459726,building,Yes,regular
368459727,building,Yes,regular
368459728,building,Yes,regular
368459729,building,Yes,regular
368459730,building,Yes,regular
368459731,building,Yes,regular
368459732,building,Yes,regular
368459733,building,Yes,regular
368459734,building,Yes,regular
368459735,building,Yes,regular
368459736,building,Yes,regular
368459737,building,Yes,regular
368459738,building,Yes,regular
368459739,building,Yes,regular
368459740,building,Yes,regular
368459741,building,Yes,regular
368459742,building,Yes,regular
368459743,building,Yes,regular
368459744,building,Yes,regular
368459745,building,Yes,regular
368459746,building,Yes,regular
368459747,building,Yes,regular
368459748,building,Yes,regular
368459749,building,Yes,regular
368459750,building,Yes,regular
368459751,building,Yes,regular
368459752,building,Yes,regular
368459753,building,Yes,regular
368459754,building,Yes,regular
368459755,building,Yes,regular
368459756,building,Yes,regular
368459757,building,Yes,regular
368459758,building,Yes,regular
368459759,building,Yes,regular
368459760,building,Yes,regular
368459761,building,Yes,regular
368459762,building,Yes,regular
368459763,building,Yes,regular
368459764,building,Yes,regular
368459765,building,Yes,regular
368459766,building,Yes,regular
368459767,building,Yes,regular
368459768,building,Yes,regular
368459769,building,Yes,regular
368459770,building,Yes,regular
368459771,building,Yes,regular
368459772,building,Yes,regular
368459773,building,Yes,regular
368459774,building,Yes,regular
368459775,building,Yes,regular
368459776,natural,Grassland,regular
368459776,building,Yes,regular
368459777,building,Yes,regular
368459778,building,Yes,regular
368459779,natural,Grassland,regular
368459779,building,Yes,regular
368459780,building,Yes,regular
368459781,building,Yes,regular
368459782,building,Yes,regular
368459783,building,Yes,regular
368459784,building,Yes,regular
368459785,building,Yes,regular
368459786,building,Yes,regular
368459787,building,Yes,regular
368459788,building,Yes,regular
368459789,building,Yes,regular
368459790,building,Yes,regular
368459791,building,Yes,regular
368459792,building,Yes,regular
368459793,building,Yes,regular
368459794,building,Yes,regular
368459795,building,Yes,regular
368459796,building,Yes,regular
368459797,building,Yes,regular
368459798,building,Yes,regular
368459799,building,Yes,regular
368459800,building,Yes,regular
368459801,building,Yes,regular
368459802,building,Yes,regular
368459803,building,Yes,regular
368459804,building,Yes,regular
368459805,building,Yes,regular
368459806,building,Yes,regular
368459807,building,Yes,regular
368459808,building,Yes,regular
368459809,building,Yes,regular
368459810,building,Yes,regular
368459811,building,Yes,regular
368459812,building,Yes,regular
368459813,building,Yes,regular
368459814,building,Yes,regular
368459815,building,Yes,regular
368459816,building,Yes,regular
368459817,building,Yes,regular
368459818,building,Yes,regular
368459819,building,Yes,regular
368459820,building,Yes,regular
368459821,building,Yes,regular
368459822,building,Yes,regular
368459823,building,Yes,regular
368459824,building,Yes,regular
368459858,building,Yes,regular
368459859,building,Yes,regular
368459860,building,Yes,regular
368459861,building,Yes,regular
368459862,building,Yes,regular
368459863,building,Yes,regular
368459864,building,Yes,regular
368459865,building,Yes,regular
368459866,building,Yes,regular
368459867,building,Yes,regular
368459868,building,Yes,regular
368459869,building,Yes,regular
368459870,building,Yes,regular
368459871,building,Yes,regular
368459872,building,Yes,regular
368459873,building,Yes,regular
368459874,building,Yes,regular
368459875,building,Yes,regular
368459876,building,Yes,regular
368459877,building,Yes,regular
368459878,building,Yes,regular
368459879,building,Yes,regular
368459880,building,Yes,regular
368459881,building,Yes,regular
368459882,building,Yes,regular
368459883,building,Yes,regular
368459884,building,Yes,regular
368459885,building,Yes,regular
368459886,building,Yes,regular
368459887,building,Yes,regular
368459888,building,Yes,regular
368459889,building,Yes,regular
368459890,building,Yes,regular
368459891,building,Yes,regular
368459892,building,Yes,regular
368459893,building,Yes,regular
368459894,building,Yes,regular
368459895,building,Yes,regular
368459896,building,Yes,regular
368459897,building,Yes,regular
368459898,building,Yes,regular
368459899,building,Yes,regular
368459900,building,Yes,regular
368459901,building,Yes,regular
368459902,building,Yes,regular
368459903,building,Yes,regular
368459904,building,Yes,regular
368459905,building,Yes,regular
368459906,building,Yes,regular
368459907,building,Yes,regular
368459908,building,Yes,regular
368459909,building,Yes,regular
368459910,building,Yes,regular
368459911,building,Yes,regular
368459912,building,Yes,regular
368459913,building,Yes,regular
368459914,building,Yes,regular
368459915,building,Yes,regular
368459916,building,Yes,regular
368459917,building,Yes,regular
368459918,building,Yes,regular
368459919,building,Yes,regular
368459920,building,Yes,regular
368459921,building,Yes,regular
368459922,building,Yes,regular
368459923,building,Yes,regular
368459924,building,Yes,regular
368459925,building,Yes,regular
368459926,building,Yes,regular
368459927,building,Yes,regular
368459928,building,Yes,regular
368459929,building,Yes,regular
368459930,building,Yes,regular
368459931,building,Yes,regular
368459932,building,Yes,regular
368459933,building,Yes,regular
368459934,building,Yes,regular
368459935,building,Yes,regular
368459936,building,Yes,regular
368459937,building,Yes,regular
368459938,building,Yes,regular
368459939,building,Yes,regular
368459940,building,Yes,regular
368459941,building,Yes,regular
368459942,building,Yes,regular
368459943,building,Yes,regular
368459944,building,Yes,regular
368459945,building,Yes,regular
368459946,building,Yes,regular
368459947,building,Yes,regular
368459948,building,Yes,regular
368459949,building,Yes,regular
368459950,building,Yes,regular
368459951,building,Yes,regular
368459952,building,Yes,regular
368459953,building,Yes,regular
368459954,building,Yes,regular
368459955,building,Yes,regular
368459956,building,Yes,regular
368459957,building,Yes,regular
368459958,building,Yes,regular
368459959,building,Yes,regular
368459960,building,Yes,regular
368459961,building,Yes,regular
368459962,building,Yes,regular
368459963,building,Yes,regular
368459964,building,Yes,regular
368459965,building,Yes,regular
368459966,building,Yes,regular
368459967,building,Yes,regular
368459968,building,Yes,regular
368459969,building,Yes,regular
368459970,building,Yes,regular
368459971,building,Yes,regular
368459972,building,Yes,regular
368459973,building,Yes,regular
368459974,building,Yes,regular
368459975,building,Yes,regular
368459976,building,Yes,regular
368459977,building,Yes,regular
368459978,building,Yes,regular
368459979,building,Yes,regular
368459980,building,Yes,regular
368459981,building,Yes,regular
368459982,building,Yes,regular
368459983,building,Yes,regular
368459984,building,Yes,regular
368459985,building,Yes,regular
368459986,building,Yes,regular
368459987,building,Yes,regular
368459988,building,Yes,regular
368459989,building,Yes,regular
368459990,building,Yes,regular
368459991,building,Yes,regular
368459992,building,Yes,regular
368459993,building,Yes,regular
368459994,building,Yes,regular
368459995,building,Yes,regular
368459996,building,Yes,regular
368459997,building,Yes,regular
368459998,building,Yes,regular
368459999,building,Yes,regular
368460000,building,Yes,regular
368460001,building,Yes,regular
368460002,building,Yes,regular
368460003,building,Yes,regular
368460004,building,Yes,regular
368460005,building,Yes,regular
368460006,building,Yes,regular
368460007,building,Yes,regular
368460008,building,Yes,regular
368460010,building,Yes,regular
368460011,building,Yes,regular
368460012,building,Yes,regular
368460013,building,Yes,regular
368460014,building,Yes,regular
368460015,building,Yes,regular
368460016,building,Yes,regular
368460017,building,Yes,regular
368460018,building,Yes,regular
368460019,building,Yes,regular
368460020,building,Yes,regular
368460021,building,Yes,regular
368460022,building,Yes,regular
368460023,building,Yes,regular
368460024,building,Yes,regular
368460025,building,Yes,regular
368460026,building,Yes,regular
368460027,building,Yes,regular
368460028,building,Yes,regular
368460029,building,Yes,regular
368460030,building,Yes,regular
368460031,building,Yes,regular
368460032,building,Yes,regular
368460033,building,Yes,regular
368460035,building,Yes,regular
368460037,building,Yes,regular
368460038,building,Yes,regular
368460039,building,Yes,regular
368460040,building,Yes,regular
368460041,building,Yes,regular
368460042,building,Yes,regular
368460043,building,Yes,regular
368460044,building,Yes,regular
368460045,building,Yes,regular
368460046,building,Yes,regular
368460047,building,Yes,regular
368460048,building,Yes,regular
368460049,building,Yes,regular
368460050,building,Yes,regular
368460051,building,Yes,regular
368460052,building,Yes,regular
368460053,building,Yes,regular
368460054,building,Yes,regular
368460055,building,Yes,regular
368460056,building,Yes,regular
368460057,building,Yes,regular
368460058,building,Yes,regular
368460059,building,Yes,regular
368460060,building,Yes,regular
368460061,building,Yes,regular
368460062,building,Yes,regular
368460063,building,Yes,regular
368460064,building,Yes,regular
368460065,building,Yes,regular
368460066,building,Yes,regular
368460067,building,Yes,regular
368460068,building,Yes,regular
368460069,building,Yes,regular
368460070,building,Yes,regular
368460071,building,Yes,regular
368460072,building,Yes,regular
368460073,building,Yes,regular
368460074,building,Yes,regular
368460075,building,Yes,regular
368460076,building,Yes,regular
368460077,building,Yes,regular
368460078,building,Yes,regular
368460079,building,Yes,regular
368460080,building,Yes,regular
368460081,building,Yes,regular
368460082,building,Yes,regular
368460083,building,Yes,regular
368460084,building,Yes,regular
368460085,building,Yes,regular
368460086,building,Yes,regular
368460087,building,Yes,regular
368460088,building,Yes,regular
368460089,building,Yes,regular
368460090,building,Yes,regular
368460091,building,Yes,regular
368460092,building,Yes,regular
368460093,building,Yes,regular
368460094,building,Yes,regular
368460095,building,Yes,regular
368460096,building,Yes,regular
368460097,building,Yes,regular
368460098,building,Yes,regular
368460099,building,Yes,regular
368460100,building,Yes,regular
368460101,building,Yes,regular
368460102,building,Yes,regular
368460103,building,Yes,regular
368460104,building,Yes,regular
368460105,building,Yes,regular
368460106,building,Yes,regular
368460107,building,Yes,regular
368460108,building,Yes,regular
368460109,building,Yes,regular
368460110,building,Yes,regular
368460111,building,Yes,regular
368460112,building,Yes,regular
368460113,building,Yes,regular
368460114,building,Yes,regular
368460115,building,Yes,regular
368460116,building,Yes,regular
368460117,building,Yes,regular
368460118,building,Yes,regular
368460119,building,Yes,regular
368460120,building,Yes,regular
368460121,building,Yes,regular
368460122,building,Yes,regular
368460123,building,Yes,regular
368460124,building,Yes,regular
368460125,building,Yes,regular
368460126,building,Yes,regular
368460127,building,Yes,regular
368460128,building,Yes,regular
368460129,building,Yes,regular
368460130,building,Yes,regular
368460131,building,Yes,regular
368460132,building,Yes,regular
368460133,building,Yes,regular
368460134,building,Yes,regular
368460135,building,Yes,regular
368460136,building,Yes,regular
368460137,building,Yes,regular
368460138,building,Yes,regular
368460139,building,Yes,regular
368460140,building,Yes,regular
368460141,building,Yes,regular
368460142,building,Yes,regular
368460143,building,Yes,regular
368460144,building,Yes,regular
368460145,building,Yes,regular
368460146,building,Yes,regular
368460147,building,Yes,regular
368460148,building,Yes,regular
368460149,building,Yes,regular
368460150,building,Yes,regular
368460151,building,Yes,regular
368460152,building,Yes,regular
368460153,building,Yes,regular
368460154,building,Yes,regular
368460155,building,Yes,regular
368460156,building,Yes,regular
368460157,building,Yes,regular
368460158,building,Yes,regular
368460159,building,Yes,regular
368460160,building,Yes,regular
368460161,building,Yes,regular
368460162,building,Yes,regular
368460163,building,Yes,regular
368460164,building,Yes,regular
368460165,building,Yes,regular
368460166,building,Yes,regular
368460167,building,Yes,regular
368460168,building,Yes,regular
368460169,building,Yes,regular
368460170,building,Yes,regular
368460171,building,Yes,regular
368460172,building,Yes,regular
368460173,building,Yes,regular
368460174,building,Yes,regular
368460175,building,Yes,regular
368460176,building,Yes,regular
368460177,building,Yes,regular
368460178,building,Yes,regular
368460179,building,Yes,regular
368460180,building,Yes,regular
368460182,building,Yes,regular
368460183,building,Yes,regular
368460184,building,Yes,regular
368460185,building,Yes,regular
368460186,building,Yes,regular
368460187,building,Yes,regular
368460188,building,Yes,regular
368460189,building,Yes,regular
368460190,building,Yes,regular
368460191,building,Yes,regular
368460192,building,Yes,regular
368460193,building,Yes,regular
368460194,building,Yes,regular
368460195,building,Yes,regular
368460196,building,Yes,regular
368460197,building,Yes,regular
368460198,building,Yes,regular
368460199,building,Yes,regular
368460200,building,Yes,regular
368460201,building,Yes,regular
368460202,building,Yes,regular
368460203,building,Yes,regular
368460204,building,Yes,regular
368460205,building,Yes,regular
368460206,building,Yes,regular
368460207,building,Yes,regular
368460208,building,Yes,regular
368460209,building,Yes,regular
368460210,building,Yes,regular
368460211,building,Yes,regular
368460212,building,Yes,regular
368460213,building,Yes,regular
368460214,building,Yes,regular
368460215,building,Yes,regular
368460216,building,Yes,regular
368460217,building,Yes,regular
368460218,building,Yes,regular
368460219,building,Yes,regular
368460220,building,Yes,regular
368460221,building,Yes,regular
368460222,building,Yes,regular
368460223,building,Yes,regular
368460224,building,Yes,regular
368460225,building,Yes,regular
368460226,building,Yes,regular
368460227,building,Yes,regular
368460228,building,Yes,regular
368460229,building,Yes,regular
368460230,building,Yes,regular
368460231,building,Yes,regular
368460232,building,Yes,regular
368460233,building,Yes,regular
368460234,building,Yes,regular
368460235,building,Yes,regular
368460236,building,Yes,regular
368460237,building,Yes,regular
368460239,building,Yes,regular
368460241,building,Yes,regular
368460242,building,Yes,regular
368460243,building,Yes,regular
368460244,building,Yes,regular
368460245,building,Yes,regular
368460246,building,Yes,regular
368460247,building,Yes,regular
368460248,building,Yes,regular
368460249,building,Yes,regular
368460250,building,Yes,regular
368460251,building,Yes,regular
368460252,building,Yes,regular
368460253,building,Yes,regular
368460254,building,Yes,regular
368460255,building,Yes,regular
368460256,building,Yes,regular
368460257,building,Yes,regular
368460258,building,Yes,regular
368460259,building,Yes,regular
368460260,building,Yes,regular
368460261,building,Yes,regular
368460262,building,Yes,regular
368460263,building,Yes,regular
368460264,building,Yes,regular
368460265,building,Yes,regular
368460266,building,Yes,regular
368460267,building,Yes,regular
368460268,building,Yes,regular
368460269,building,Yes,regular
368460270,building,Yes,regular
368460271,building,Yes,regular
368460272,building,Yes,regular
368460273,building,Yes,regular
368460274,building,Yes,regular
368460275,building,Yes,regular
368460276,building,Yes,regular
368460277,building,Yes,regular
368460278,building,Yes,regular
368460279,building,Yes,regular
368460280,building,Yes,regular
368460281,building,Yes,regular
368460282,building,Yes,regular
368460283,building,Yes,regular
368460284,building,Yes,regular
368460285,building,Yes,regular
368460286,building,Yes,regular
368460287,building,Yes,regular
368460288,building,Yes,regular
368460289,building,Yes,regular
368460290,building,Yes,regular
368460291,building,Yes,regular
368460292,building,Yes,regular
368460293,building,Yes,regular
368460294,building,Yes,regular
368460295,building,Yes,regular
368460296,building,Yes,regular
368460297,building,Yes,regular
368460298,building,Yes,regular
368460299,building,Yes,regular
368460300,building,Yes,regular
368460301,building,Yes,regular
368460302,building,Yes,regular
368460303,building,Yes,regular
368460304,building,Yes,regular
368460305,building,Yes,regular
368460306,building,Yes,regular
368460307,building,Yes,regular
368560980,building,Yes,regular
368560981,building,Yes,regular
368560982,natural,Grassland,regular
368560982,building,Yes,regular
368560983,natural,Grassland,regular
368560983,building,Yes,regular
368560984,natural,Grassland,regular
368560984,building,Yes,regular
368560985,building,Yes,regular
368560986,building,Yes,regular
368560987,building,Yes,regular
368560988,building,Yes,regular
368560989,building,Yes,regular
368560990,building,Yes,regular
368560991,natural,Grassland,regular
368560991,building,Yes,regular
368560992,building,Yes,regular
368560993,building,Yes,regular
368560994,building,Yes,regular
368560995,building,Yes,regular
368560996,building,Yes,regular
368560997,building,Yes,regular
368560998,building,Yes,regular
368560999,building,Yes,regular
368561000,building,Yes,regular
368561001,building,Yes,regular
368561002,building,Yes,regular
368561003,building,Yes,regular
368561004,building,Yes,regular
368561005,building,Yes,regular
368561006,building,Yes,regular
368568719,building,Yes,regular
368568720,building,Yes,regular
368568721,building,Yes,regular
368568722,building,Yes,regular
368568723,building,Yes,regular
368568724,building,Yes,regular
368568725,building,Yes,regular
368568726,building,Yes,regular
368568727,building,Yes,regular
368568728,building,Yes,regular
368568729,building,Yes,regular
368568730,building,Yes,regular
368568731,building,Yes,regular
368568732,building,Yes,regular
368568733,building,Yes,regular
368568734,building,Yes,regular
368568735,building,Yes,regular
368568736,building,Yes,regular
368568737,natural,Grassland,regular
368568737,building,Yes,regular
368568738,building,Yes,regular
368568739,building,Yes,regular
368568740,building,Yes,regular
368568741,building,Yes,regular
368568742,building,Yes,regular
368568743,building,Yes,regular
368568744,building,Yes,regular
368568745,building,Yes,regular
368568746,building,Yes,regular
368568747,building,Yes,regular
368568748,building,Yes,regular
368568749,building,Yes,regular
368568750,building,Yes,regular
368568751,building,Yes,regular
368568752,building,Yes,regular
368568753,building,Yes,regular
368568754,building,Yes,regular
368568755,building,Yes,regular
368568756,building,Yes,regular
368568757,building,Yes,regular
368568758,building,Yes,regular
368568759,building,Yes,regular
368568760,building,Yes,regular
368568761,building,Yes,regular
368568762,building,Yes,regular
368568763,building,Yes,regular
368568764,building,Yes,regular
368568765,building,Yes,regular
368568766,building,Yes,regular
368568767,building,Yes,regular
368568768,building,Yes,regular
368568769,building,Yes,regular
368568770,building,Yes,regular
368568771,building,Yes,regular
368568772,building,Yes,regular
368568773,building,Yes,regular
368568774,building,Yes,regular
368568775,building,Yes,regular
368568776,building,Yes,regular
368568777,building,Yes,regular
368568778,building,Yes,regular
368568779,building,Yes,regular
368568780,building,Yes,regular
368568781,building,Yes,regular
368568783,building,Yes,regular
368568784,building,Yes,regular
368568785,building,Yes,regular
368568786,building,Yes,regular
368568787,building,Yes,regular
368568788,building,Yes,regular
368568789,building,Yes,regular
368568791,building,Yes,regular
368568792,building,Yes,regular
368568794,building,Yes,regular
368568795,building,Yes,regular
368568797,building,Yes,regular
368568798,building,Yes,regular
368568799,building,Yes,regular
368568800,building,Yes,regular
368568801,building,Yes,regular
368568803,building,Yes,regular
368568804,building,Yes,regular
368568805,building,Yes,regular
368568806,building,Yes,regular
368568807,building,Yes,regular
368568808,building,Yes,regular
368568809,building,Yes,regular
368568810,building,Yes,regular
368568811,building,Yes,regular
368568813,building,Yes,regular
368568814,building,Yes,regular
368568815,building,Yes,regular
368568817,building,Yes,regular
368568818,building,Yes,regular
368568820,building,Yes,regular
368568821,natural,Grassland,regular
368568821,building,Yes,regular
368568823,building,Yes,regular
368568824,building,Yes,regular
368568825,building,Yes,regular
368568827,building,Yes,regular
368568828,building,Yes,regular
368568829,building,Yes,regular
368568830,building,Yes,regular
368568832,building,Yes,regular
368568833,natural,Grassland,regular
368568833,building,Yes,regular
368568834,natural,Grassland,regular
368568834,building,Yes,regular
368568836,building,Yes,regular
368568837,building,Yes,regular
368568838,building,Yes,regular
368568839,building,Yes,regular
368568841,building,Yes,regular
368568842,building,Yes,regular
368568843,building,Yes,regular
368568845,building,Yes,regular
368568846,building,Yes,regular
368568848,building,Yes,regular
368568849,natural,Grassland,regular
368568849,building,Yes,regular
368568851,building,Yes,regular
368568853,building,Yes,regular
368568854,building,Yes,regular
368568855,building,Yes,regular
368568856,building,Yes,regular
368568857,building,Yes,regular
368568858,building,Yes,regular
368568860,building,Yes,regular
368568861,building,Yes,regular
368568862,building,Yes,regular
368568863,building,Yes,regular
368568865,building,Yes,regular
368568866,building,Yes,regular
368568867,building,Yes,regular
368568868,building,Yes,regular
368568870,building,Yes,regular
368568872,building,Yes,regular
368568873,building,Yes,regular
368568875,building,Yes,regular
368568876,building,Yes,regular
368568877,building,Yes,regular
368568878,building,Yes,regular
368568879,building,Yes,regular
368568880,building,Yes,regular
368568881,building,Yes,regular
368568882,building,Yes,regular
368568883,building,Yes,regular
368568884,building,Yes,regular
368568885,building,Yes,regular
368568886,building,Yes,regular
368568887,building,Yes,regular
368568888,building,Yes,regular
368568889,building,Yes,regular
368568890,building,Yes,regular
368568891,building,Yes,regular
368568892,building,Yes,regular
368568893,building,Yes,regular
368568894,building,Yes,regular
368568895,building,Yes,regular
368568896,building,Yes,regular
368568897,building,Yes,regular
368568898,building,Yes,regular
368568899,building,Yes,regular
368568900,building,Yes,regular
368568901,building,Yes,regular
368568902,building,Yes,regular
368568903,building,Yes,regular
368568904,building,Yes,regular
368568905,building,Yes,regular
368568906,building,Yes,regular
368568907,building,Yes,regular
368568908,building,Yes,regular
368568909,building,Yes,regular
368568910,building,Yes,regular
368568911,building,Yes,regular
368568912,building,Yes,regular
368568913,building,Yes,regular
368568914,building,Yes,regular
368568915,building,Yes,regular
368568916,building,Yes,regular
368568917,building,Yes,regular
368568918,building,Yes,regular
368568919,building,Yes,regular
368568920,building,Yes,regular
368568921,building,Yes,regular
368568922,building,Yes,regular
368568923,building,Yes,regular
368568924,building,Yes,regular
368568925,building,Yes,regular
368568926,building,Yes,regular
368568927,building,Yes,regular
368568928,building,Yes,regular
368568929,building,Yes,regular
368568930,building,Yes,regular
368568931,building,Yes,regular
368568932,building,Yes,regular
368568933,building,Yes,regular
368568934,building,Yes,regular
368568935,building,Yes,regular
368568936,building,Yes,regular
368568937,building,Yes,regular
368568938,building,Yes,regular
368568939,building,Yes,regular
368568940,building,Yes,regular
368568941,building,Yes,regular
368568942,building,Yes,regular
368568943,building,Yes,regular
368568944,building,Yes,regular
368568945,building,Yes,regular
368568946,building,Yes,regular
368568947,building,Yes,regular
368568948,building,Yes,regular
368568949,building,Yes,regular
368568950,building,Yes,regular
368568951,building,Yes,regular
368568952,building,Yes,regular
368568953,building,Yes,regular
368568954,building,Yes,regular
368568955,building,Yes,regular
368568956,building,Yes,regular
368568957,building,Yes,regular
368568958,building,Yes,regular
368568959,building,Yes,regular
368568960,building,Yes,regular
368568961,building,Yes,regular
368568962,building,Yes,regular
368568963,building,Yes,regular
368568964,building,Yes,regular
368568965,building,Yes,regular
368568966,building,Yes,regular
368568967,building,Yes,regular
368568968,building,Yes,regular
368568969,building,Yes,regular
368568970,building,Yes,regular
368568971,building,Yes,regular
368568972,building,Yes,regular
368568973,building,Yes,regular
368568974,building,Yes,regular
368568975,building,Yes,regular
368568976,building,Yes,regular
368568977,building,Yes,regular
368568978,building,Yes,regular
368568979,building,Yes,regular
368568980,natural,Grassland,regular
368568980,building,Yes,regular
368568981,building,Yes,regular
368568982,building,Yes,regular
368568983,building,Yes,regular
368568984,building,Yes,regular
368568985,building,Yes,regular
368568986,building,Yes,regular
368568987,building,Yes,regular
368568988,building,Yes,regular
368568989,building,Yes,regular
368568990,building,Yes,regular
368568991,building,Yes,regular
368568992,building,Yes,regular
368568993,building,Yes,regular
368568994,building,Yes,regular
368568995,building,Yes,regular
368568996,building,Yes,regular
368568997,natural,Grassland,regular
368568997,building,Yes,regular
368568998,building,Yes,regular
368568999,building,Yes,regular
368569000,building,Yes,regular
368569001,building,Yes,regular
368569002,building,Yes,regular
368569004,building,Yes,regular
368569005,building,Yes,regular
368569006,building,Yes,regular
368569007,building,Yes,regular
368569008,building,Yes,regular
368569009,building,Yes,regular
368569010,building,Yes,regular
368569011,building,Yes,regular
368569012,building,Yes,regular
368569013,building,Yes,regular
368569014,building,Yes,regular
368569015,building,Yes,regular
368569016,building,Yes,regular
368569017,building,Yes,regular
368569018,building,Yes,regular
368569019,building,Yes,regular
368569020,building,Yes,regular
368569021,building,Yes,regular
368569022,building,Yes,regular
368569023,building,Yes,regular
368569024,building,Yes,regular
368569025,building,Yes,regular
368569026,building,Yes,regular
368569027,building,Yes,regular
368569028,building,Yes,regular
368569029,building,Yes,regular
368569030,building,Yes,regular
368569031,building,Yes,regular
368569032,building,Yes,regular
368569033,building,Yes,regular
368569034,building,Yes,regular
368569035,building,Yes,regular
368569036,building,Yes,regular
368569037,building,Yes,regular
368569038,building,Yes,regular
368569039,building,Yes,regular
368569040,building,Yes,regular
368569041,building,Yes,regular
368569042,building,Yes,regular
368569043,building,Yes,regular
368569044,building,Yes,regular
368569045,building,Yes,regular
368569046,natural,Grassland,regular
368569046,building,Yes,regular
368569047,building,Yes,regular
368569048,building,Yes,regular
368569049,building,Yes,regular
368569050,building,Yes,regular
368569051,building,Yes,regular
368569052,building,Yes,regular
368569053,building,Yes,regular
368569054,building,Yes,regular
368569055,building,Yes,regular
368569056,building,Yes,regular
368569057,building,Yes,regular
368569058,building,Yes,regular
368569059,building,Yes,regular
368569060,building,Yes,regular
368569061,building,Yes,regular
368569062,building,Yes,regular
368569063,natural,Grassland,regular
368569063,building,Yes,regular
368569064,building,Yes,regular
368569065,building,Yes,regular
368569066,building,Yes,regular
368569067,building,Yes,regular
368569068,building,Yes,regular
368569069,natural,Grassland,regular
368569069,building,Yes,regular
368569070,building,Yes,regular
368569071,building,Yes,regular
368569072,building,Yes,regular
368569073,building,Yes,regular
368569074,building,Yes,regular
368569075,building,Yes,regular
368569076,building,Yes,regular
368569077,building,Yes,regular
368569078,building,Yes,regular
368569079,building,Yes,regular
368569080,building,Yes,regular
368569081,natural,Grassland,regular
368569081,building,Yes,regular
368569082,building,Yes,regular
368569083,building,Yes,regular
368569084,building,Yes,regular
368569085,building,Yes,regular
368569087,building,Yes,regular
368569088,building,Yes,regular
368569089,building,Yes,regular
368569090,building,Yes,regular
368569091,building,Yes,regular
368569092,building,Yes,regular
368569093,building,Yes,regular
368569094,building,Yes,regular
368571574,natural,Grassland,regular
368571577,building,Yes,regular
368571578,building,Yes,regular
368571579,building,Yes,regular
368571580,building,Yes,regular
368571581,natural,Grassland,regular
368571581,building,Yes,regular
368571582,building,Yes,regular
368571583,building,Yes,regular
368571584,building,Yes,regular
368571585,building,Yes,regular
368571586,building,Yes,regular
368571587,building,Yes,regular
368571588,building,Yes,regular
368571589,building,Yes,regular
368571590,building,Yes,regular
368571591,building,Yes,regular
368571592,building,Yes,regular
368571593,building,Yes,regular
368571594,building,Yes,regular
368571595,building,Yes,regular
368571597,building,Yes,regular
368571598,building,Yes,regular
368571599,building,Yes,regular
368571600,building,Yes,regular
368571601,building,Yes,regular
368571602,building,Yes,regular
368571603,building,Yes,regular
368571604,building,Yes,regular
368571605,building,Yes,regular
368571607,building,Yes,regular
368571608,building,Yes,regular
368571609,building,Yes,regular
368571610,building,Yes,regular
368571611,building,Yes,regular
368571612,building,Yes,regular
368571613,building,Yes,regular
368571614,building,Yes,regular
368571615,building,Yes,regular
368571616,building,Yes,regular
368571617,building,Yes,regular
368571618,building,Yes,regular
368571620,building,Yes,regular
368571623,building,Yes,regular
368571624,building,Yes,regular
368571625,building,Yes,regular
368571626,building,Yes,regular
368571627,building,Yes,regular
368571628,building,Yes,regular
368571629,building,Yes,regular
368571630,building,Yes,regular
368571631,building,Yes,regular
368571632,building,Yes,regular
368571633,building,Yes,regular
368571634,building,Yes,regular
368571635,building,Yes,regular
368571636,building,Yes,regular
368571637,building,Yes,regular
368571638,building,Yes,regular
368571639,building,Yes,regular
368571640,building,Yes,regular
368571641,building,Yes,regular
368571642,building,Yes,regular
368571643,building,Yes,regular
368571644,building,Yes,regular
368571645,building,Yes,regular
368571646,building,Yes,regular
368571647,building,Yes,regular
368571648,building,Yes,regular
368571649,building,Yes,regular
368571650,building,Yes,regular
368571651,building,Yes,regular
368571652,building,Yes,regular
368571653,building,Yes,regular
368571654,building,Yes,regular
368571655,building,Yes,regular
368571656,building,Yes,regular
368571657,building,Yes,regular
368571658,building,Yes,regular
368571659,building,Yes,regular
368571660,building,Yes,regular
